번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
482,경기도,평택시,경기도 평택시,평택-02,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,600,12,1.8,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.05801,127.1203,2024-01-18
483,경기도,평택시,경기도 평택시,평택-02,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,600,10,1.6,,시·군나무,임야,,,경기도 평택시 상리길 27(도일동),경기도 평택시 도일동 산58,37.05801,127.1203,2024-01-18
484,경기도,평택시,경기도 평택시,평택-01,1982-10-15,,노목+거목,,Ginkgo biloba,은행나무,1,540,15,7.4,,시·군나무,대,,,,경기도 평택시 비전동 626-3,36.9966,127.0909,2024-01-18
485,경기도,평택시,경기도 평택시,평택-52,2007-11-21,,노목+거목,,Juniperus chinensis,향나무,1,170,4,1.8,,시·군나무,대,,,경기도 평택시 고덕면 계루지1길 7,경기도 평택시 고덕동 1694-107,37.05724,127.01905,2024-01-18
486,경기도,평택시,경기도 평택시,평택-51,2007-11-15,,노목+거목,,Sophora japonicum,회화나무,1,290,7,5.5,,시·군나무,대,,,경기도 평택시 울성길 169-50(지제동),경기도 평택시 지제동 704-4,37.0124,127.05897,2024-01-18
487,경기도,평택시,경기도 평택시,평택-50,2001-11-23,,노목+거목,,Celtis sinensis,팽나무,1,270,20,3.5,,시·군나무,도로,,,경기도 평택시 서탄면 금암2길 116,경기도 평택시 서탄면 금암리 255-24,37.10868,127.03586,2024-01-18
488,경기도,평택시,경기도 평택시,평택-48,1997-08-11,,노목+거목,,Pinus densiflora,소나무,1,320,15,3.8,,시·군나무,대,,,경기도 평택시 팽성읍 계양로 815-3,경기도 평택시 팽성읍 신대리 163-1,36.94514,127.00386,2024-01-18
489,경기도,평택시,경기도 평택시,평택-47,1982-10-15,,노목+거목,,Gleditsia japonica,주엽나무,1,290,7,5.5,,시·군나무,답,,,경기도 평택시 청북읍 서해로 1540,경기도 평택시 청북면 후사1리 274-4,37.02895,126.94065,2024-01-18
490,경기도,평택시,경기도 평택시,평택-46,1997-08-11,,노목+거목,,Ginkgo biloba,은행나무,1,340,17,6,,시·군나무,답,,,경기도 평택시 청북읍 어소안길 46,경기도 평택시 청북면 어소리 231(구억),37.05855,126.95034,2024-01-18
491,경기도,평택시,경기도 평택시,평택-44,1997-08-11,,노목+거목,,Zelkova serrata,느티나무,1,330,20,3,,시·군나무,답,,,경기도 평택시 현덕면 대안3길 6,경기도 평택시 현덕면 대안리 산55-3,36.93448,126.95418,2024-01-18
